HP A3 E72525,B5L29A,,446,892
HP LJ E62565 MFP,B5L31A,,84,168
HP LJ E62565 MFP,CC487A,,100,200
HP LJ E62565 MFP,J8031A,,100,200
HP LJ E62565 MFP,J8030A,,53,106
HP LJ E62565 MFP,F5S62A,,85,170
HP LJ E62565 MFP,A7W12A,,100,200
HP LJ E62565 MFP,A7W14A,,100,200
HP LJ E62565 MFP,E5K48A,,89,178
HP LJ E65050,P1B09A,,287,574
HP LJ E65050,P1B10A,,538,1076
HP LJ E65050,P1B11A,,942,1884
HP LJ E65050,P1B12A,,1212,2424
HP LJ E65050,J8031A,,100,200
HP LJ E65050,J8030A,,53,106
HP LJ E65050,F5S62A,,85,170
HP LJ E65050,B5L28A,,31,62
HP LJ E65050,B5L29A,,446,892
HP LJ E65050,E5K48A,,89,178
HP LJ E65060,P1B09A,,287,574
HP LJ E65060,P1B10A,,538,1076
HP LJ E65060,P1B11A,,942,1884
HP LJ E65060,P1B12A,,1212,2424
HP LJ E65060,J8031A,,100,200
HP LJ E65060,J8030A,,53,106
HP LJ E65060,F5S62A,,85,170
HP LJ E65060,B5L28A,,31,62
HP LJ E65060,B5L29A,,446,892
HP LJ E65060,E5K48A,,89,178
HP LJ E67550 MFP,P1B09A,,287,574
HP LJ E67550 MFP,P1B10A,,538,1076
HP LJ E67550 MFP,P1B11A,,942,1884
HP LJ E67550 MFP,P1B12A,,1212,2424
HP LJ E67550 MFP,J8031A,,100,200
HP LJ E67550 MFP,J8030A,,53,106
HP LJ E67550 MFP,F5S62A,,85,170
HP LJ E67550 MFP,B5L28A,,31,62
HP LJ E67550 MFP,B5L31A,,84,168
HP LJ E67550 MFP,E5K48A,,89,178
HP LJ E67550 MFP,CC487A,,100,200
HP LJ E67560 MFP,P1B09A,,287,574
HP LJ E67560 MFP,P1B10A,,538,1076
HP LJ E67560 MFP,P1B11A,,942,1884
HP LJ E67560 MFP,P1B12A,,1212,2424
HP LJ E67560 MFP,J8031A,,100,200
HP LJ E67560 MFP,J8030A,,53,106
HP LJ E67560 MFP,F5S62A,,85,170
HP LJ E67560 MFP,B5L28A,,31,62
HP LJ E67560 MFP,B5L31A,,84,168
HP LJ E67560 MFP,E5K48A,,89,178
HP LJ E67560 MFP,CC487A,,100,200
HP LJ M277 MFP,C6520A,,100,200
HP LJ M277 MFP,Q6264A,,100,200
HP LJ M402,D9P29A,,125,250
HP LJ M402,P0R81AA,,100,200
HP LJ M403,D9P29A,,125,250
HP LJ M403,P0R81AA,,100,200
HP LJ M426 MFP,D9P29A,,125,250
HP LJ M426 MFP,P0R81AA,,100,200
HP LJ M452,CF404A,,134,268
HP LJ M452,P0R81AA,,100,200
HP LJ M477 MFP,CF404A,,134,268
HP LJ M477 MFP,P0R81AA,,100,200
HP LJ M501,F2A72A,,178,356
HP LJ M506,F2A72A,,178,356
HP LJ M506,F2A73A,,267,534
HP LJ M506,G6W84A,,357,714
HP LJ M506,B5L29A,,446,892
HP LJ M506,F5S62A,,85,170
HP LJ M506,F2A87A,,27,54
HP LJ M506,J8031A,,100,200
HP LJ M506,J8030A,,53,106
HP LJ M527 MFP,F2A72A,,178,356
HP LJ M527 MFP,F2A73A,,267,534
HP LJ M527 MFP,E5K48A,,89,178
HP LJ M527 MFP,B5L29A,,446,892
HP LJ M527 MFP,B5L53A,,267,534
HP LJ M527 MFP,F2A87A,,27,54
HP LJ M527 MFP,J8031A,,100,200
HP LJ M527 MFP,J8030A,,53,106
HP LJ M527 MFP,F5S62A,,85,170
HP LJ M527 MFP,CZ208A,,100,200
HP LJ M527 MFP,B5L31A,,84,168
HP LJ M527 MFP,A7W12A,,100,200
HP LJ M527 MFP,A7W14A,,100,200
HP LJ M552,B5L34A,,267,534
HP LJ M552,F5S62A,,85,170
HP LJ M552,B5L28A,,31,62
HP LJ M553,B5L34A,,267,534
HP LJ M553,B5L28A,,31,62
HP LJ M553,B5L29A,,446,892
HP LJ M553,G6W84A,,357,714
HP LJ M553,F5S62A,,85,170
HP LJ M577 MFP,B5L34A,,267,534
HP LJ M577 MFP,B5L51A,,267,534
HP LJ M577 MFP,J8031A,,100,200
HP LJ M577 MFP,J8030A,,53,106
HP LJ M577 MFP,B5L31A,,84,168
HP LJ M577 MFP,B5L53A,,267,534
HP LJ M577 MFP,CZ208A,,100,200
HP LJ M577 MFP,E5K48A,,89,178
HP LJ M577 MFP,B5L28A,,31,62
HP LJ M577 MFP,F5S62A,,85,170
HP LJ M604,B5L29A,,446,892
HP LJ M604,F2G68A,,100,200
HP LJ M604,F2G69A,,100,200
HP LJ M604,F2G70A,,100,200
HP LJ M604,F2G72A,,100,200
HP LJ M604,F2G73A,,100,200
HP LJ M604,F2G74A,,100,200
HP LJ M604,F2G75A,,100,200
HP LJ M604,F2G81A,,100,200
HP LJ M604,F5S62A,,85,170
HP LJ M604,G6W84A,,357,714
HP LJ M604,B5L28A,,31,62
HP LJ M605,B5L29A,,446,892
HP LJ M605,F2G68A,,100,200
HP LJ M605,F2G69A,,100,200
HP LJ M605,F2G70A,,100,200
HP LJ M605,F2G72A,,100,200
HP LJ M605,F2G73A,,100,200
HP LJ M605,F2G74A,,100,200
HP LJ M605,F2G75A,,100,200
HP LJ M605,F2G81A,,100,200
HP LJ M605,F5S62A,,85,170
HP LJ M605,G6W84A,,357,714
HP LJ M605,B5L28A,,31,62
HP LJ M606,B5L29A,,446,892
HP LJ M606,F2G68A,,100,200
HP LJ M606,F2G69A,,100,200
HP LJ M606,F2G70A,,100,200
HP LJ M606,F2G72A,,100,200
HP LJ M606,F2G73A,,100,200
HP LJ M606,F2G74A,,100,200
HP LJ M606,F2G75A,,100,200
HP LJ M606,F2G81A,,100,200
HP LJ M606,F5S62A,,85,170
HP LJ M606,G6W84A,,357,714
HP LJ M606,B5L28A,,31,62
HP LJ M607,L0H17A,,224,448
HP LJ M607,L0H18A,,808,1616
HP LJ M607,L0H19A,,323,646
HP LJ M607,L0H20A,,897,1794
HP LJ M607,L0H21A,,224,448
HP LJ M607,B5L28A,,31,62
HP LJ M607,B5L29A,,446,892
HP LJ M607,J8031A,,100,200
HP LJ M607,F5S62A,,85,170
HP LJ M607,G6W84A,,357,714
HP LJ M607,L0H22A,,9,18
HP LJ M608,L0H17A,,224,448
HP LJ M608,L0H18A,,808,1616
HP LJ M608,L0H19A,,323,646
HP LJ M608,L0H20A,,897,1794
HP LJ M608,L0H21A,,224,448
HP LJ M608,B5L28A,,31,62
HP LJ M608,B5L29A,,446,892
HP LJ M608,J8031A,,100,200
HP LJ M608,F5S62A,,85,170
HP LJ M608,G6W84A,,357,714
HP LJ M608,L0H22A,,9,18
HP LJ M609,L0H17A,,224,448
HP LJ M609,L0H18A,,808,1616
HP LJ M609,L0H19A,,323,646
HP LJ M609,L0H20A,,897,1794
HP LJ M609,L0H21A,,224,448
HP LJ M609,B5L28A,,31,62
HP LJ M609,B5L29A,,446,892
HP LJ M609,J8031A,,100,200
HP LJ M609,F5S62A,,85,170
HP LJ M609,G6W84A,,357,714
HP LJ M609,L0H22A,,9,18
HP LJ M631 MFP,J8J89A,,269,538
HP LJ M631 MFP,J8J90A,,224,448
HP LJ M631 MFP,J8J91A,,538,1076
HP LJ M631 MFP,J8J92A,,1212,2424
HP LJ M631 MFP,J8J93A,,942,1884
HP LJ M631 MFP,B5L28A,,31,62
HP LJ M631 MFP,B5L31A,,84,168
HP LJ M631 MFP,CC487A,,100,200
HP LJ M631 MFP,J8031A,,100,200
HP LJ M631 MFP,J8030A,,53,106
HP LJ M631 MFP,F5S62A,,85,170
HP LJ M631 MFP,A7W12A,,100,200
HP LJ M631 MFP,A7W14A,,100,200
HP LJ M631 MFP,E5K48A,,89,178
HP LJ M632 MFP,B5L28A,,31,62
HP LJ M632 MFP,B5L29A,,446,892
HP LJ M632 MFP,B5L31A,,84,168
HP LJ M632 MFP,CC487A,,100,200
HP LJ M632 MFP,E5K48A,,89,178
HP LJ M632 MFP,F5S62A,,85,170
HP LJ M632 MFP,J8030A,,53,106
HP LJ M632 MFP,J8031A,,100,200
HP LJ M632 MFP,J8J89A,,269,538
HP LJ M632 MFP,J8J90A,,224,448
HP LJ M632 MFP,J8J91A,,538,1076
HP LJ M632 MFP,J8J92A,,1212,2424
HP LJ M632 MFP,J8J93A,,942,1884
HP LJ M632 MFP,J8J96A,,27,54
HP LJ M652,P1B09A,,287,574
HP LJ M652,P1B10A,,538,1076
HP LJ M652,P1B11A,,942,1884
HP LJ M652,J8031A,,100,200
HP LJ M652,J8031A,,100,200
HP LJ M652,J8030A,,53,106
HP LJ M652,F5S62A,,85,170
HP LJ M652,B5L28A,,31,62
HP LJ M652,B5L29A,,446,892
HP LJ M652,E5K48A,,89,178
HP LJ M681 MFP,P1B09A,,287,574
HP LJ M681 MFP,P1B10A,,538,1076
HP LJ M681 MFP,P1B11A,,942,1884
HP LJ M681 MFP,P1B12A,,1212,2424
HP LJ M681 MFP,J8031A,,100,200
HP LJ M681 MFP,J8030A,,53,106
HP LJ M681 MFP,F5S62A,,85,170
HP LJ M681 MFP,B5L28A,,31,62
HP LJ M681 MFP,B5L31A,,84,168
HP LJ M681 MFP,E5K48A,,89,178
HP LJ M681 MFP,CC487A,,100,200
HP LJ M682 MFP,P1B09A,,287,574
HP LJ M682 MFP,P1B10A,,538,1076
HP LJ M682 MFP,P1B11A,,942,1884
HP LJ M682 MFP,P1B12A,,1212,2424
HP LJ M682 MFP,J8J96A,,27,54
HP LJ M682 MFP,CC487A,,100,200
HP LJ M682 MFP,F5S62A,,85,170
HP LJ M682 MFP,B5L28A,,31,62
HP LJ M682 MFP,B5L29A,,446,892
HP LJ M682 MFP,E5K48A,,89,178
HP LJ M682 MFP,B5L31A,,84,168
HP LJ M682 MFP,A7W13A,,100,200
HP LJ M682 MFP,A7W14A,,100,200
HP LJ M682 MFP,J8030A,,53,106
HP LJ M682 MFP,J8031A,,100,200
HP OJ 8720,K7S44A,,39,78
HP PW 377 MFP,D3Q23A,,165,330
HP PW 452,D3Q23A,,165,330
HP PW 452,P0V04A,,495,990
HP PW 477,D3Q23A,,165,330
HP PW 477,P0V04A,,495,990
HP PW 552,D3Q23A,,165,330
HP PW 552,P0V04A,,495,990
HP PW 556,B5L28A,,31,62
HP PW 556,G1W43A,,268,536
HP PW 556,G1W44A,,375,750
HP PW 556,G1W45A,,1072,2144
HP PW 556,E5K48A,,89,178
HP PW 556,F5S62A,,85,170
HP PW 556,J8030A,,53,106
HP PW 556,J8031A,,100,200
HP PW 577,P0V04A,,495,990
HP PW 577,D3Q23A,,165,330
HP PW 586,B5L28A,,31,62
HP PW 586,B5L31A,,84,168
HP PW 586,G1W43A,,268,536
HP PW 586,G1W44A,,375,750
HP PW 586,G1W45A,,1072,2144
HP PW 586,E5K48A,,89,178
HP PW 586,F5S62A,,85,170
HP PW 586,B5L09A,,100,200
HP PW 586,J8030A,,53,106
HP PW 586,J8031A,,100,200
HP PW 586,CC487A,,100,200
HP PW 765,P1V16A,,100,200
HP PW 765,P1V17A,,100,200
HP PW 765,P1V18A,,100,200
HP PW 765,P1V19A,,100,200
HP PW 772,A7W99D,,100,200
HP PW 772,W1B50D,,100,200
HP PW 772,W1B51D,,100,200
HP PW 772,W1B52D,,100,200
HP PW 772,W1B53D,,100,200
HP PW 772,W1B54D,,100,200
HP PW 772,W1B49D,,100,200
HP PW 777,A7W99D,,100,200
HP PW 777,W1B50D,,100,200
HP PW 777,W1B51D,,100,200
HP PW 777,W1B52D,,100,200
HP PW 777,W1B53D,,100,200
HP PW 777,W1B54D,,100,200
HP PW 777,W1B49D,,100,200
HP PW 779,A7W99D,,100,200
HP PW 779,W1B50D,,100,200
HP PW 779,W1B51D,,100,200
HP PW 779,W1B52D,,100,200
HP PW 779,W1B53D,,100,200
HP PW 779,W1B54D,,100,200
HP PW 779,W1B49D,,100,200
HP PW 780,A7W99A,,308,616
HP PW 780,W1B50A,,627,1254
HP PW 780,W1B51A,,1042,2084
HP PW 780,W1B52A,,1456,2912
HP PW 780,B5L29A,,446,892
HP PW 780,B5L28A,,31,62
HP PW 780,B5L31A,,84,168
HP PW 780,E5K48A,,89,178
HP PW 780,J8031A,,100,200
HP PW 780,J8030A,,53,106
HP PW 780,CC487A,,100,200
HP PW 780,J8J96A,,27,54
HP PW 785,A7W99A,,308,616
HP PW 785,W1B50A,,627,1254
HP PW 785,W1B51A,,1042,2084
HP PW 785,W1B52A,,1456,2912
HP PW 785,B5L29A,,446,892
HP PW 785,B5L28A,,31,62
HP PW 785,B5L31A,,84,168
HP PW 785,E5K48A,,89,178
HP PW 785,J8031A,,100,200
HP PW 785,J8030A,,53,106
HP PW 785,CC487A,,100,200
HP PW 785,J8J96A,,27,54
HP PW P77740,P1V16A,,100,200
HP PW P77740,P1V17A,,100,200
HP PW P77740,P1V18A,,100,200
HP PW P77740,P1V19A,,100,200
HP PW P77740,W1B49A,,290,580
HP PW P77750,P1V16A,,100,200
HP PW P77750,P1V17A,,100,200
HP PW P77750,P1V18A,,100,200
HP PW P77750,P1V19A,,100,200
HP PW P77750,W1B49A,,290,580
HP PW P77750,W1B53D,,100,200
HP LJ M476 MFP,CF106A,,100,200
HP LJ M476 MFP,E5K46A,,100,200
HP LJ M630 MFP,B3M73A,,100,200
HP LJ M630 MFP,B3M74A,,100,200
HP LJ M630 MFP,B3M75A,,100,200
HP LJ M630 MFP,B3M76A,,100,200
HP LJ M630 MFP,B3G87A,,100,200
HP LJ M630 MFP,CC487A,,100,200
HP LJ M630 MFP,A7W13A,,100,200
HP LJ M630 MFP,A7W14A,,100,200
HP LJ M630 MFP,C8091A,,30,60
HP LJ M630 MFP,F5S62A,,85,170
HP LJ M630 MFP,J8021A,,100,200
HP LJ M630 MFP,J8026A,,177,354
HP LJ M651,CZ261A,,100,200
HP LJ M651,CZ263A,,100,200
HP LJ M651,CC497A,,100,200
HP LJ M651,J8021A,,100,200
HP LJ M651,J8026A,,177,354
HP LJ M651,J8029A,,44,88
HP LJ M651,F5S62A,,85,170
HP LJ M680 MFP,CZ261A,,100,200
HP LJ M680 MFP,CZ263A,,100,200
HP LJ M680 MFP,CZ264A,,100,200
HP LJ M680 MFP,CC487A,,100,200
HP LJ M680 MFP,J8026A,,177,354
HP LJ M680 MFP,J8029A,,44,88
HP OJ X555,B5L07A,,100,200
HP OJ X555,B5L08A,,100,200
HP OJ X555,J8021A,,100,200
HP OJ X555,J8026A,,177,354
HP OJ X555,J8029A,,44,88
HP OJ X585 MFP,B5L07A,,100,200
HP OJ X585 MFP,B5L08A,,100,200
HP OJ X585 MFP,CC487A,,100,200
HP OJ X585 MFP,J8021A,,100,200
HP OJ X585 MFP,J8026A,,177,354
HP OJ X585 MFP,J8029A,,44,88
